"GHO","PUBLISHSTATE","YEAR","REGION","WORLDBANKINCOMEGROUP","COUNTRY","SEX","Display Value","Numeric","Low","High","StdErr","StdDev","Comments"
"WHOSIS_000002","PUBLISHED","2010","AMR","","URY","MLE","64.9","64.87166","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","URY","FMLE","69.3","69.32797","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","URY","BTSX","67.1","67.14501","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","USA","MLE","65.7","65.70093","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","USA","FMLE","67.5","67.52985","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","USA","BTSX","66.6","66.56168","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","UZB","MLE","62.2","62.15695","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","UZB","FMLE","64.8","64.77038","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","UZB","BTSX","63.5","63.45962","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VCT","MLE","62.2","62.24640","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VCT","MLE","62.9","62.93076","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VCT","FMLE","65.1","65.13959","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VCT","BTSX","64.0","63.96999","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VEN","MLE","61.9","61.89024","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VEN","FMLE","67.1","67.10264","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","VEN","BTSX","64.4","64.43692","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","VNM","FMLE","66.0","66.00162","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","VNM","BTSX","63.3","63.29601","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","VUT","MLE","55.3","55.29056","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","VUT","FMLE","58.6","58.56525","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","VUT","BTSX","56.8","56.79174","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","WSM","MLE","59.7","59.67935","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","WSM","FMLE","62.1","62.07203","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","WSM","BTSX","61.5","61.53624","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","YEM","MLE","58.4","58.41011","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","YEM","FMLE","58.9","58.87235","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","YEM","BTSX","58.6","58.63119","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZAF","MLE","48.7","48.72154","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZAF","MLE","52.7","52.70630","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZAF","FMLE","55.5","55.50270","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZAF","BTSX","54.1","54.10827","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZMB","MLE","51.1","51.06830","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZMB","FMLE","54.3","54.31957","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZMB","BTSX","52.7","52.70776","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","ZWE","MLE","51.2","51.20607","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","ZWE","FMLE","54.8","54.80482","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","ZWE","BTSX","53.1","53.06544","","","","",""
"WHOSIS_000002","PUBLISHED","2010","","WB_LI","","MLE","51.6","51.56751","","","","",""
"WHOSIS_000002","PUBLISHED","2010","","WB_LI","","FMLE","53.5","53.45331","","","","",""
"WHOSIS_000002","PUBLISHED","2010","","WB_LI","","BTSX","52.5","52.50481","","","","",""
"WHOSIS_000002","PUBLISHED","2010","","WB_LMI","","MLE","56.7","56.70884","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LMI","","FMLE","59.7","59.69252","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LMI","","BTSX","59.0","59.02120","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_UMI","","MLE","64.7","64.73768","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_UMI","","FMLE","68.1","68.14972","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_UMI","","BTSX","66.4","66.38989","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_HI","","MLE","68.4","68.41093","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_HI","","FMLE","70.9","70.93751","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_HI","","BTSX","69.8","69.83262","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","","MLE","55.0","55.00062","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","","FMLE","57.1","57.09127","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","","BTSX","56.0","56.03749","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","","MLE","64.8","64.83482","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","","FMLE","65.7","65.68521","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","","BTSX","64.1","64.08772","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","","MLE","54.4","54.35960","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","","FMLE","54.7","54.73124","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","","BTSX","54.5","54.54148","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","","MLE","61.0","60.96198","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","","FMLE","68.5","68.51097","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","","BTSX","66.3","66.34688","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","","MLE","58.4","58.42137","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","","FMLE","59.1","59.08862","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","","BTSX","58.7","58.74554","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","","MLE","65.4","65.36398","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","","MLE","66.5","66.47951","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","","FMLE","69.9","69.94350","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","","BTSX","68.1","68.12305","","","","",""
"WHOSIS_000002","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","MLE","62.5","62.52825","","","","",""
"WHOSIS_000002","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","FMLE","64.9","64.90762","","","","",""
"WHOSIS_000002","PUBLISHED","2019","GLOBAL","WB_WORLD_INCOME","","BTSX","63.7","63.69772","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","QAT","FMLE","64.5","64.52710","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","QAT","BTSX","66.4","66.44415","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ROU","MLE","64.3","64.29967","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ROU","FMLE","69.4","69.44312","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","ROU","BTSX","66.8","66.84969","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","RUS","MLE","60.7","60.69772","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","RUS","FMLE","67.5","67.52747","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","RUS","BTSX","64.2","64.21381","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","RWA","FMLE","42.0","42.03714","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","RWA","BTSX","41.2","41.19127","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SAU","MLE","61.2","61.24094","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SAU","FMLE","61.0","60.99950","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SAU","BTSX","61.2","61.18397","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SDN","MLE","53.5","53.45096","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SDN","MLE","57.2","57.20027","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SDN","FMLE","58.3","58.27932","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SDN","BTSX","57.7","57.72760","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SEN","MLE","56.0","56.01343","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SEN","FMLE","57.3","57.28863","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SEN","BTSX","56.7","56.65361","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SGP","MLE","72.1","72.11584","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SGP","FMLE","74.3","74.25050","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SGP","BTSX","73.2","73.20282","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SLB","MLE","56.1","56.10033","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SLB","FMLE","58.8","58.83732","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","SLB","BTSX","57.4","57.39715","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SLE","MLE","52.5","52.51905","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SLE","FMLE","53.3","53.29234","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","SLE","BTSX","52.9","52.91975","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","SLV","MLE","61.6","61.64946","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AMR","","SLV","FMLE","67.8","67.82384","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SOM","MLE","42.7","42.74999","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SOM","FMLE","45.5","45.53451","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","SOM","BTSX","44.0","44.00965","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","SRB","MLE","61.5","61.54161","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","SRB","FMLE","65.4","65.38725","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","SRB","BTSX","63.4","63.43384","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SSD","MLE","51.7","51.68077","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SSD","FMLE","53.1","53.12123","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SSD","BTSX","52.4","52.38131","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","STP","MLE","59.3","59.31074","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","STP","FMLE","60.2","60.18507","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","STP","BTSX","59.8","59.76152","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","STP","BTSX","60.9","60.94763","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","SUR","MLE","61.4","61.40313","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","SUR","FMLE","65.0","65.02987","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","SUR","BTSX","63.2","63.18116","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVK","MLE","65.1","65.12343","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","SVK","FMLE","70.0","70.00809","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SVK","BTSX","68.5","68.53625","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SVN","MLE","69.0","69.01398","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SVN","FMLE","72.5","72.47844","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SVN","BTSX","70.7","70.73966","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SWE","MLE","71.7","71.69113","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","SWE","FMLE","72.1","72.10718","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SWZ","MLE","39.9","39.91291","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SWZ","FMLE","42.8","42.79789","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SWZ","BTSX","41.3","41.28175","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SYC","MLE","60.3","60.32582","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","SYC","FMLE","66.1","66.05771","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","SYC","BTSX","64.0","63.97424","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SYR","MLE","65.2","65.21660","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SYR","FMLE","65.1","65.08768","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","SYR","BTSX","65.1","65.11475","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TCD","MLE","47.7","47.73415","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","TCD","FMLE","49.4","49.39880","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TCD","BTSX","50.5","50.53152","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TGO","MLE","52.8","52.76621","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TGO","FMLE","55.8","55.79656","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TGO","BTSX","54.2","54.20979","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","THA","MLE","65.7","65.72885","","","","",""
"WHOSIS_000002","PUBLISHED","2015","SEAR","","THA","FMLE","70.3","70.33068","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","THA","FMLE","70.6","70.60172","","","","",""
"WHOSIS_000002","PUBLISHED","2019","SEAR","","THA","BTSX","68.3","68.25786","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TJK","MLE","60.9","60.90513","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TJK","FMLE","63.2","63.19184","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TJK","BTSX","62.0","62.00672","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","TKM","MLE","59.9","59.92630","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","TKM","BTSX","56.6","56.64067","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","TLS","MLE","52.4","52.39885","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","TLS","FMLE","53.7","53.72605","","","","",""
"WHOSIS_000002","PUBLISHED","2000","SEAR","","TLS","BTSX","53.1","53.05304","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","TON","MLE","61.5","61.46875","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","TON","FMLE","64.5","64.50862","","","","",""
"WHOSIS_000002","PUBLISHED","2010","WPR","","TON","BTSX","63.9","63.87423","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","TTO","MLE","61.2","61.16673","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","TTO","FMLE","65.6","65.64792","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","TTO","BTSX","63.3","63.34286","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","TUN","MLE","65.5","65.49159","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EMR","","TUN","FMLE","67.1","67.14967","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","TUN","FMLE","67.5","67.54960","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EMR","","TUN","BTSX","66.7","66.74988","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TUR","MLE","66.9","66.93821","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TUR","FMLE","68.4","68.43490","","","","",""
"WHOSIS_000002","PUBLISHED","2015","EUR","","TUR","BTSX","67.7","67.71564","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","TZA","MLE","55.9","55.86159","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","TZA","FMLE","59.3","59.25729","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","TZA","BTSX","58.5","58.46004","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","UGA","MLE","56.0","56.04528","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","UGA","FMLE","60.4","60.35300","","","","",""
"WHOSIS_000002","PUBLISHED","2019","AFR","","UGA","BTSX","58.2","58.20736","","","","",""
"WHOSIS_000002","PUBLISHED","2019","EUR","","UKR","MLE","60.6","60.59900","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","UKR","FMLE","64.1","64.06936","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EUR","","UKR","BTSX","59.7","59.70977","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","URY","MLE","63.5","63.47539","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","URY","FMLE","68.4","68.39493","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","URY","BTSX","65.9","65.93648","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","USA","MLE","64.6","64.57660","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","USA","FMLE","67.7","67.73766","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","USA","BTSX","66.7","66.73829","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","UZB","MLE","60.8","60.80956","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","UZB","FMLE","63.9","63.88562","","","","",""
"WHOSIS_000002","PUBLISHED","2010","EUR","","UZB","BTSX","62.3","62.33084","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","VCT","MLE","62.9","62.90318","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VCT","FMLE","64.9","64.94684","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VCT","BTSX","63.5","63.51096","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VEN","MLE","62.5","62.51055","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VEN","FMLE","67.8","67.84341","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AMR","","VEN","BTSX","65.1","65.09943","","","","",""
"WHOSIS_000002","PUBLISHED","2015","WPR","","VNM","MLE","62.0","61.96198","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VNM","MLE","62.4","62.42881","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VNM","FMLE","68.3","68.28378","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VNM","BTSX","65.3","65.29554","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VUT","MLE","56.4","56.39222","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VUT","FMLE","59.4","59.44150","","","","",""
"WHOSIS_000002","PUBLISHED","2019","WPR","","VUT","BTSX","57.8","57.82642","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","WSM","FMLE","61.9","61.90607","","","","",""
"WHOSIS_000002","PUBLISHED","2000","WPR","","WSM","BTSX","60.7","60.73273","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","YEM","MLE","54.1","54.09581","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","YEM","FMLE","54.9","54.89598","","","","",""
"WHOSIS_000002","PUBLISHED","2000","EMR","","YEM","BTSX","54.5","54.45873","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","ZAF","MLE","47.1","47.06343","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZAF","FMLE","50.5","50.49533","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZAF","BTSX","49.6","49.61201","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZMB","MLE","47.9","47.91191","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZMB","FMLE","51.0","50.96354","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AFR","","ZMB","BTSX","49.4","49.43967","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZWE","MLE","49.6","49.61687","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZWE","FMLE","52.6","52.59017","","","","",""
"WHOSIS_000002","PUBLISHED","2015","AFR","","ZWE","BTSX","51.2","51.16740","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LI","","MLE","54.0","53.98823","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LI","","FMLE","56.2","56.20496","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LI","","BTSX","55.1","55.09188","","","","",""
"WHOSIS_000002","PUBLISHED","2015","","WB_LMI","","MLE","58.4","58.38608","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_LMI","","FMLE","60.6","60.62011","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_LMI","","BTSX","60.0","59.95649","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_UMI","","MLE","65.5","65.46843","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_UMI","","FMLE","68.6","68.62246","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_UMI","","BTSX","67.0","67.00616","","","","",""
"WHOSIS_000002","PUBLISHED","2019","","WB_HI","","MLE","68.7","68.70175","","","","",""
"WHOSIS_000002","PUBLISHED","2000","","WB_HI","","FMLE","69.3","69.29454","","","","",""
"WHOSIS_000002","PUBLISHED","2000","","WB_HI","","BTSX","67.7","67.70735","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","","MLE","45.0","45.03009","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","","FMLE","46.6","46.61981","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AFR","","","BTSX","45.8","45.80384","","","","",""
"WHOSIS_000002","PUBLISHED","2000","AMR","","","MLE","62.5","62.48308","","","","",""
"WHOSIS_000002","PUBLISHED","2010","AMR","","","FMLE","66.6","66.55742","","","","",""
